store,item,date,sales_forecast,day_in_forecast
2,35,2018-02-04,81.86838,35
2,35,2018-02-05,84.9837,36
2,35,2018-02-06,81.15486,37
2,35,2018-02-07,83.47122,38
2,35,2018-02-08,85.06004,39
2,35,2018-02-09,90.91121,40
2,35,2018-02-10,79.31913,41
2,35,2018-02-11,86.89567,42
2,35,2018-02-12,81.71859,43
2,35,2018-02-13,87.92433,44
2,35,2018-02-14,82.77039,45
2,35,2018-02-15,82.729294,46
2,35,2018-02-16,86.81331,47
2,35,2018-02-17,71.75325,48
2,35,2018-02-18,93.75859,49
2,35,2018-02-19,79.97278,50
2,35,2018-02-20,91.571846,51
2,35,2018-02-21,90.834854,52
2,35,2018-02-22,94.5477,53
2,35,2018-02-23,85.859146,54
2,35,2018-02-24,83.55791,55
2,35,2018-02-25,81.22255,56
2,35,2018-02-26,75.44494,57
2,35,2018-02-27,85.377266,58
2,35,2018-02-28,82.04666,59
2,35,2018-03-01,89.15261,60
2,35,2018-03-02,86.54569,61
2,35,2018-03-03,74.96927,62
2,35,2018-03-04,81.75698,63
2,35,2018-03-05,79.846855,64
2,35,2018-03-06,82.01265,65
2,35,2018-03-07,79.978615,66
2,35,2018-03-08,73.97115,67
2,35,2018-03-09,77.53459,68
2,35,2018-03-10,67.175354,69
2,35,2018-03-11,71.49343,70
2,35,2018-03-12,73.16954,71
2,35,2018-03-13,81.65708,72
2,35,2018-03-14,79.45425,73
2,35,2018-03-15,76.166016,74
2,35,2018-03-16,77.36458,75
2,35,2018-03-17,76.00752,76
2,35,2018-03-18,71.25799,77
2,35,2018-03-19,76.42782,78
2,35,2018-03-20,78.808655,79
2,35,2018-03-21,83.01441,80
2,35,2018-03-22,82.38199,81
2,35,2018-03-23,83.43957,82
2,35,2018-03-24,73.64333,83
2,35,2018-03-25,79.06549,84
2,35,2018-03-26,68.2273,85
2,35,2018-03-27,77.52336,86
2,35,2018-03-28,83.51276,87
2,35,2018-03-29,79.22466,88
2,35,2018-03-30,80.05711,89
2,35,2018-03-31,74.50682,90
3,35,2018-01-01,79.48367,1
3,35,2018-01-02,86.54185,2
3,35,2018-01-03,89.39738,3
3,35,2018-01-04,88.29502,4
3,35,2018-01-05,90.9372,5
3,35,2018-01-06,72.59565,6
3,35,2018-01-07,81.776596,7
3,35,2018-01-08,83.214554,8
3,35,2018-01-09,90.505005,9
3,35,2018-01-10,90.3191,10
3,35,2018-01-11,76.20768,11
3,35,2018-01-12,88.179665,12
3,35,2018-01-13,79.23139,13
3,35,2018-01-14,90.14765,14
3,35,2018-01-15,84.89786,15
3,35,2018-01-16,85.31534,16
3,35,2018-01-17,84.7289,17
3,35,2018-01-18,88.919106,18
3,35,2018-01-19,87.48883,19
3,35,2018-01-20,86.2122,20
3,35,2018-01-21,89.572334,21
3,35,2018-01-22,87.90195,22
3,35,2018-01-23,88.92729,23
3,35,2018-01-24,98.12443,24
3,35,2018-01-25,84.996216,25
3,35,2018-01-26,79.3433,26
3,35,2018-01-27,84.18267,27
3,35,2018-01-28,81.1607,28
3,35,2018-01-29,83.84899,29
3,35,2018-01-30,81.22902,30
3,35,2018-01-31,81.7567,31
3,35,2018-02-01,74.607376,32
3,35,2018-02-02,77.48177,33
3,35,2018-02-03,75.38391,34
3,35,2018-02-04,72.71007,35
3,35,2018-02-05,75.42558,36
3,35,2018-02-06,72.06263,37
3,35,2018-02-07,74.0566,38
3,35,2018-02-08,75.43054,39
3,35,2018-02-09,80.50958,40
3,35,2018-02-10,70.491425,41
3,35,2018-02-11,77.03528,42
3,35,2018-02-12,72.53682,43
3,35,2018-02-13,77.89812,44
3,35,2018-02-14,73.44549,45
3,35,2018-02-15,73.46846,46
3,35,2018-02-16,76.92919,47
3,35,2018-02-17,63.958923,48
3,35,2018-02-18,82.963104,49
3,35,2018-02-19,71.04028,50
3,35,2018-02-20,81.05421,51
3,35,2018-02-21,80.46603,52
3,35,2018-02-22,83.629585,53
3,35,2018-02-23,76.12235,54
3,35,2018-02-24,74.190544,55
3,35,2018-02-25,72.13816,56
3,35,2018-02-26,67.12154,57
3,35,2018-02-27,75.68696,58
3,35,2018-02-28,72.86573,59
3,35,2018-03-01,79.03999,60
3,35,2018-03-02,76.77027,61
3,35,2018-03-03,66.7546,62
3,35,2018-03-04,72.62348,63
3,35,2018-03-05,70.94523,64
3,35,2018-03-06,72.771324,65
3,35,2018-03-07,71.051346,66
3,35,2018-03-08,65.83457,67
3,35,2018-03-09,68.91512,68
3,35,2018-03-10,59.97405,69
3,35,2018-03-11,63.68695,70
3,35,2018-03-12,65.17683,71
3,35,2018-03-13,72.45744,72
3,35,2018-03-14,70.5968,73
3,35,2018-03-15,67.73382,74
3,35,2018-03-16,68.80476,75
3,35,2018-03-17,67.5876,76
3,35,2018-03-18,63.520782,77
3,35,2018-03-19,68.021225,78
3,35,2018-03-20,70.02107,79
3,35,2018-03-21,73.65088,80
3,35,2018-03-22,73.09556,81
3,35,2018-03-23,74.066986,82
3,35,2018-03-24,65.54988,83
3,35,2018-03-25,70.24029,84
3,35,2018-03-26,60.8438,85
3,35,2018-03-27,68.94761,86
3,35,2018-03-28,74.08381,87
3,35,2018-03-29,70.36421,88
3,35,2018-03-30,71.09218,89
3,35,2018-03-31,66.23268,90
4,35,2018-01-01,74.7063,1
4,35,2018-01-02,81.27373,2
4,35,2018-01-03,83.89626,3
4,35,2018-01-04,82.90879,4
4,35,2018-01-05,85.32518,5
4,35,2018-01-06,68.360985,6
4,35,2018-01-07,76.77428,7
4,35,2018-01-08,78.19752,8
4,35,2018-01-09,84.963165,9
4,35,2018-01-10,84.75993,10
4,35,2018-01-11,71.646965,11
4,35,2018-01-12,82.74647,12
4,35,2018-01-13,74.51414,13
4,35,2018-01-14,84.49751,14
4,35,2018-01-15,79.75989,15
4,35,2018-01-16,80.15457,16
4,35,2018-01-17,79.56673,17
4,35,2018-01-18,83.440414,18
4,35,2018-01-19,82.14952,19
4,35,2018-01-20,80.944374,20
4,35,2018-01-21,84.047676,21
4,35,2018-01-22,82.50542,22
4,35,2018-01-23,83.48774,23
4,35,2018-01-24,91.99002,24
4,35,2018-01-25,79.84235,25
4,35,2018-01-26,74.59444,26
4,35,2018-01-27,79.11036,27
4,35,2018-01-28,76.26904,28
4,35,2018-01-29,78.7926,29
4,35,2018-01-30,76.368774,30
4,35,2018-01-31,76.796906,31
4,35,2018-02-01,70.22446,32
4,35,2018-02-02,72.81411,33
4,35,2018-02-03,70.91155,34
4,35,2018-02-04,68.42475,35
4,35,2018-02-05,71.01192,36
4,35,2018-02-06,67.81114,37
4,35,2018-02-07,69.721725,38
4,35,2018-02-08,70.990944,39
4,35,2018-02-09,75.65146,40
4,35,2018-02-10,66.36653,41
4,35,2018-02-11,72.449104,42
4,35,2018-02-12,68.24965,43
4,35,2018-02-13,73.25018,44
4,35,2018-02-14,69.09294,45
4,35,2018-02-15,69.16069,46
4,35,2018-02-16,72.36146,47
4,35,2018-02-17,60.330936,48
4,35,2018-02-18,77.905266,49
4,35,2018-02-19,66.88269,50
4,35,2018-02-20,76.19101,51
4,35,2018-02-21,75.64496,52
4,35,2018-02-22,78.56342,53
4,35,2018-02-23,71.57969,54
4,35,2018-02-24,69.866615,55
4,35,2018-02-25,67.897224,56
4,35,2018-02-26,63.25331,57
4,35,2018-02-27,71.19087,58
4,35,2018-02-28,68.59355,59
4,35,2018-03-01,74.31861,60
4,35,2018-03-02,72.2305,61
4,35,2018-03-03,62.91272,62
4,35,2018-03-04,68.391884,63
4,35,2018-03-05,66.81663,64
4,35,2018-03-06,68.501526,65
4,35,2018-03-07,66.91662,66
4,35,2018-03-08,62.07523,67
4,35,2018-03-09,64.915436,68
4,35,2018-03-10,56.583633,69
4,35,2018-03-11,60.051727,70
4,35,2018-03-12,61.440517,71
4,35,2018-03-13,68.15537,72
4,35,2018-03-14,66.48018,73
4,35,2018-03-15,63.777016,74
4,35,2018-03-16,64.7956,75
4,35,2018-03-17,63.65876,76
4,35,2018-03-18,59.872055,77
4,35,2018-03-19,64.09154,78
4,35,2018-03-20,65.958145,79
4,35,2018-03-21,69.2626,80
4,35,2018-03-22,68.81995,81
4,35,2018-03-23,69.72122,82
4,35,2018-03-24,61.78838,83
4,35,2018-03-25,66.14426,84
4,35,2018-03-26,57.429955,85
4,35,2018-03-27,64.908615,86
4,35,2018-03-28,69.682686,87
4,35,2018-03-29,66.20092,88
4,35,2018-03-30,66.92673,89
4,35,2018-03-31,62.378075,90
5,35,2018-01-01,55.023895,1
5,35,2018-01-02,59.58332,2
5,35,2018-01-03,61.43287,3
5,35,2018-01-04,60.63422,4
5,35,2018-01-05,62.3533,5
5,35,2018-01-06,50.83004,6
5,35,2018-01-07,56.40253,7
5,35,2018-01-08,57.48063,8
5,35,2018-01-09,62.0121,9
5,35,2018-01-10,61.953865,10
5,35,2018-01-11,52.991158,11
5,35,2018-01-12,60.544678,12
5,35,2018-01-13,54.952694,13
5,35,2018-01-14,61.5009,14
5,35,2018-01-15,58.599144,15
5,35,2018-01-16,58.7902,16
5,35,2018-01-17,58.442055,17
5,35,2018-01-18,60.934223,18
5,35,2018-01-19,60.074673,19
5,35,2018-01-20,59.33778,20
5,35,2018-01-21,61.461334,21
5,35,2018-01-22,60.34784,22
5,35,2018-01-23,61.1375,23
5,35,2018-01-24,66.890816,24
5,35,2018-01-25,58.635307,25
5,35,2018-01-26,55.121994,26
5,35,2018-01-27,58.116566,27
5,35,2018-01-28,56.10825,28
5,35,2018-01-29,57.850468,29
5,35,2018-01-30,56.253933,30
5,35,2018-01-31,56.464424,31
5,35,2018-02-01,52.06128,32
5,35,2018-02-02,53.799168,33
5,35,2018-02-03,52.408703,34
5,35,2018-02-04,50.676865,35
5,35,2018-02-05,52.60175,36
5,35,2018-02-06,50.314495,37
5,35,2018-02-07,51.650562,38
5,35,2018-02-08,52.477165,39
5,35,2018-02-09,55.68388,40
5,35,2018-02-10,49.319283,41
5,35,2018-02-11,53.444817,42
5,35,2018-02-12,50.607533,43
5,35,2018-02-13,53.99594,44
5,35,2018-02-14,51.15837,45
5,35,2018-02-15,51.331074,46
5,35,2018-02-16,53.428642,47
5,35,2018-02-17,45.15907,48
5,35,2018-02-18,57.262688,49
5,35,2018-02-19,49.651337,50
5,35,2018-02-20,56.068398,51
5,35,2018-02-21,55.71354,52
5,35,2018-02-22,57.70568,53
5,35,2018-02-23,52.858913,54
5,35,2018-02-24,51.790485,55
5,35,2018-02-25,50.38718,56
5,35,2018-02-26,47.176575,57
5,35,2018-02-27,52.561573,58
5,35,2018-02-28,50.86767,59
5,35,2018-03-01,54.85766,60
5,35,2018-03-02,53.406925,61
5,35,2018-03-03,46.943787,62
5,35,2018-03-04,50.70845,63
5,35,2018-03-05,49.64403,64
5,35,2018-03-06,50.671913,65
5,35,2018-03-07,49.653427,66
5,35,2018-03-08,46.293816,67
5,35,2018-03-09,48.25677,68
5,35,2018-03-10,42.483437,69
5,35,2018-03-11,44.918247,70
5,35,2018-03-12,45.893818,71
5,35,2018-03-13,50.456413,72
5,35,2018-03-14,49.36668,73
5,35,2018-03-15,47.45419,74
5,35,2018-03-16,48.194168,75
5,35,2018-03-17,47.34988,76
5,35,2018-03-18,44.81932,77
5,35,2018-03-19,47.79585,78
5,35,2018-03-20,48.985306,79
5,35,2018-03-21,51.204464,80
5,35,2018-03-22,50.9744,81
5,35,2018-03-23,51.635124,82
5,35,2018-03-24,46.069836,83
5,35,2018-03-25,49.10975,84
5,35,2018-03-26,43.06654,85
5,35,2018-03-27,48.367023,86
5,35,2018-03-28,51.543983,87
5,35,2018-03-29,49.08317,88
5,35,2018-03-30,49.6343,89
5,35,2018-03-31,46.369728,90
6,35,2018-01-01,54.272274,1
6,35,2018-01-02,58.836575,2
6,35,2018-01-03,60.58064,3
6,35,2018-01-04,59.80055,4
6,35,2018-01-05,61.536255,5
6,35,2018-01-06,50.19697,6
6,35,2018-01-07,55.636303,7
6,35,2018-01-08,56.742146,8
6,35,2018-01-09,61.105274,9
6,35,2018-01-10,61.088634,10
6,35,2018-01-11,52.266796,11
6,35,2018-01-12,59.67627,12
6,35,2018-01-13,54.241104,13
6,35,2018-01-14,60.586952,14
6,35,2018-01-15,57.818317,15
6,35,2018-01-16,58.008785,16
6,35,2018-01-17,57.658054,17
6,35,2018-01-18,60.064453,18
6,35,2018-01-19,59.233402,19
6,35,2018-01-20,58.510544,20
6,35,2018-01-21,60.59359,21
6,35,2018-01-22,59.530827,22
6,35,2018-01-23,60.28039,23
6,35,2018-01-24,65.97274,24
6,35,2018-01-25,57.82752,25
6,35,2018-01-26,54.367634,26
6,35,2018-01-27,57.355637,27
6,35,2018-01-28,55.357048,28
6,35,2018-01-29,57.052677,29
6,35,2018-01-30,55.49284,30
6,35,2018-01-31,55.73077,31
6,35,2018-02-01,51.389847,32
6,35,2018-02-02,53.076584,33
6,35,2018-02-03,51.677746,34
6,35,2018-02-04,50.06031,35
6,35,2018-02-05,51.915527,36
6,35,2018-02-06,49.623978,37
6,35,2018-02-07,50.959087,38
6,35,2018-02-08,51.838036,39
6,35,2018-02-09,54.933086,40
6,35,2018-02-10,48.690685,41
6,35,2018-02-11,52.77373,42
6,35,2018-02-12,49.901302,43
6,35,2018-02-13,53.27669,44
6,35,2018-02-14,50.46851,45
6,35,2018-02-15,50.632786,46
6,35,2018-02-16,52.69497,47
6,35,2018-02-17,44.574314,48
6,35,2018-02-18,56.50354,49
6,35,2018-02-19,48.99844,50
6,35,2018-02-20,55.31549,51
6,35,2018-02-21,54.963394,52
6,35,2018-02-22,56.876446,53
6,35,2018-02-23,52.123608,54
6,35,2018-02-24,51.111485,55
6,35,2018-02-25,49.730644,56
6,35,2018-02-26,46.560944,57
6,35,2018-02-27,51.89164,58
6,35,2018-02-28,50.210682,59
6,35,2018-03-01,54.112656,60
6,35,2018-03-02,52.738678,61
6,35,2018-03-03,46.356052,62
6,35,2018-03-04,50.073982,63
6,35,2018-03-05,48.998787,64
6,35,2018-03-06,49.999355,65
6,35,2018-03-07,49.026165,66
6,35,2018-03-08,45.70026,67
6,35,2018-03-09,47.616783,68
6,35,2018-03-10,41.95075,69
6,35,2018-03-11,44.311375,70
6,35,2018-03-12,45.294003,71
6,35,2018-03-13,49.760635,72
6,35,2018-03-14,48.70659,73
6,35,2018-03-15,46.837734,74
6,35,2018-03-16,47.57819,75
6,35,2018-03-17,46.731976,76
6,35,2018-03-18,44.211727,77
6,35,2018-03-19,47.1585,78
6,35,2018-03-20,48.334198,79
6,35,2018-03-21,50.54369,80
6,35,2018-03-22,50.289433,81
6,35,2018-03-23,50.93293,82
6,35,2018-03-24,45.507236,83
6,35,2018-03-25,48.48267,84
6,35,2018-03-26,42.507797,85
6,35,2018-03-27,47.69927,86
6,35,2018-03-28,50.834007,87
6,35,2018-03-29,48.417816,88
6,35,2018-03-30,49.005928,89
6,35,2018-03-31,45.752186,90
7,35,2018-01-01,50.83616,1
7,35,2018-01-02,55.014065,2
7,35,2018-01-03,56.67591,3
7,35,2018-01-04,55.940506,4
7,35,2018-01-05,57.53302,5
7,35,2018-01-06,47.097717,6
7,35,2018-01-07,52.064747,7
7,35,2018-01-08,53.096546,8
7,35,2018-01-09,57.174187,9
7,35,2018-01-10,57.12982,10
7,35,2018-01-11,48.994247,11
7,35,2018-01-12,55.81607,12
7,35,2018-01-13,50.815067,13
7,35,2018-01-14,56.625687,14
7,35,2018-01-15,54.12911,15
7,35,2018-01-16,54.2801,16
7,35,2018-01-17,53.956512,17
7,35,2018-01-18,56.153908,18
7,35,2018-01-19,55.418915,19
7,35,2018-01-20,54.75324,20
7,35,2018-01-21,56.669533,21
7,35,2018-01-22,55.684883,22
7,35,2018-01-23,56.39941,23
7,35,2018-01-24,61.63665,24
7,35,2018-01-25,54.138416,25
7,35,2018-01-26,50.964092,26
7,35,2018-01-27,53.685253,27
7,35,2018-01-28,51.84272,28
7,35,2018-01-29,53.414253,29
7,35,2018-01-30,52.001312,30
7,35,2018-01-31,52.160088,31
7,35,2018-02-01,48.190346,32
7,35,2018-02-02,49.727898,33
7,35,2018-02-03,48.43634,34
7,35,2018-02-04,46.92478,35
7,35,2018-02-05,48.69353,36
7,35,2018-02-06,46.5687,37
7,35,2018-02-07,47.804657,38
7,35,2018-02-08,48.558624,39
7,35,2018-02-09,51.44071,40
7,35,2018-02-10,45.693035,41
7,35,2018-02-11,49.44267,42
7,35,2018-02-12,46.805058,43
7,35,2018-02-13,49.922543,44
7,35,2018-02-14,47.337997,45
7,35,2018-02-15,47.50914,46
7,35,2018-02-16,49.400402,47
7,35,2018-02-17,41.90818,48
7,35,2018-02-18,52.870754,49
7,35,2018-02-19,45.967476,50
7,35,2018-02-20,51.82297,51
7,35,2018-02-21,51.505188,52
7,35,2018-02-22,53.269676,53
7,35,2018-02-23,48.847874,54
7,35,2018-02-24,47.934593,55
7,35,2018-02-25,46.653152,56
7,35,2018-02-26,43.72745,57
7,35,2018-02-27,48.631664,58
7,35,2018-02-28,47.089577,59
7,35,2018-03-01,50.724407,60
7,35,2018-03-02,49.419533,61
7,35,2018-03-03,43.536835,62
7,35,2018-03-04,46.964767,63
7,35,2018-03-05,45.976772,64
7,35,2018-03-06,46.87774,65
7,35,2018-03-07,45.98804,66
7,35,2018-03-08,42.932495,67
7,35,2018-03-09,44.70987,68
7,35,2018-03-10,39.449844,69
7,35,2018-03-11,41.637917,70
7,35,2018-03-12,42.56952,71
7,35,2018-03-13,46.673325,72
7,35,2018-03-14,45.71389,73
7,35,2018-03-15,43.950592,74
7,35,2018-03-16,44.63988,75
7,35,2018-03-17,43.871304,76
7,35,2018-03-18,41.57323,77
7,35,2018-03-19,44.288185,78
7,35,2018-03-20,45.373486,79
7,35,2018-03-21,47.358803,80
7,35,2018-03-22,47.1808,81
7,35,2018-03-23,47.799606,82
7,35,2018-03-24,42.727856,83
7,35,2018-03-25,45.480656,84
7,35,2018-03-26,39.96694,85
7,35,2018-03-27,44.771812,86
7,35,2018-03-28,47.651814,87
7,35,2018-03-29,45.40964,88
7,35,2018-03-30,45.970554,89
7,35,2018-03-31,42.949333,90
8,35,2018-01-01,87.036224,1
8,35,2018-01-02,94.86533,2
8,35,2018-01-03,98.08209,3
8,35,2018-01-04,96.92364,4
8,35,2018-01-05,99.797005,5
8,35,2018-01-06,79.27789,6
8,35,2018-01-07,89.63861,7
8,35,2018-01-08,91.20198,8
8,35,2018-01-09,99.410446,9
8,35,2018-01-10,99.11313,10
8,35,2018-01-11,83.395004,11
8,35,2018-01-12,96.77088,12
8,35,2018-01-13,86.7486,13
8,35,2018-01-14,99.08048,14
8,35,2018-01-15,93.03417,15
8,35,2018-01-16,93.58037,16
8,35,2018-01-17,92.894875,17
8,35,2018-01-18,97.65863,18
8,35,2018-01-19,96.00406,19
8,35,2018-01-20,94.56397,20
8,35,2018-01-21,98.35616,21
8,35,2018-01-22,96.46079,22
8,35,2018-01-23,97.58245,23
8,35,2018-01-24,107.81131,24
8,35,2018-01-25,93.19254,25
8,35,2018-01-26,86.83073,26
8,35,2018-01-27,92.266495,27
8,35,2018-01-28,88.89068,28
8,35,2018-01-29,91.922554,29
8,35,2018-01-30,88.959076,30
8,35,2018-01-31,89.63031,31
8,35,2018-02-01,81.558174,32
8,35,2018-02-02,84.80235,33
8,35,2018-02-03,82.48368,34
8,35,2018-02-04,79.447075,35
8,35,2018-02-05,82.47675,36
8,35,2018-02-06,78.72943,37
8,35,2018-02-07,80.959145,38
8,35,2018-02-08,82.50016,39
8,35,2018-02-09,88.1298,40
8,35,2018-02-10,76.990715,41
8,35,2018-02-11,84.29318,42
8,35,2018-02-12,79.30289,43
8,35,2018-02-13,85.30588,44
8,35,2018-02-14,80.32576,45
8,35,2018-02-15,80.29749,46
8,35,2018-02-16,84.20355,47
8,35,2018-02-17,69.707634,48
8,35,2018-02-18,90.92331,49
8,35,2018-02-19,77.64289,50
8,35,2018-02-20,88.768265,51
8,35,2018-02-21,88.039825,52
8,35,2018-02-22,91.64763,53
8,35,2018-02-23,83.27063,54
8,35,2018-02-24,81.14789,55
8,35,2018-02-25,78.80836,56
8,35,2018-02-26,73.240166,57
8,35,2018-02-27,82.81582,58
8,35,2018-02-28,79.63991,59
8,35,2018-03-01,86.500534,60
8,35,2018-03-02,83.982254,61
8,35,2018-03-03,72.78617,62
8,35,2018-03-04,79.3618,63
8,35,2018-03-05,77.49682,64
8,35,2018-03-06,79.548485,65
8,35,2018-03-07,77.662735,66
8,35,2018-03-08,71.8316,67
8,35,2018-03-09,75.25668,68
8,35,2018-03-10,65.292046,69
8,35,2018-03-11,69.44124,70
8,35,2018-03-12,71.07702,71
8,35,2018-03-13,79.239006,72
8,35,2018-03-14,77.16335,73
8,35,2018-03-15,73.97973,74
8,35,2018-03-16,75.10223,75
8,35,2018-03-17,73.7832,76
8,35,2018-03-18,69.2262,77
8,35,2018-03-19,74.23527,78
8,35,2018-03-20,76.46479,79
8,35,2018-03-21,80.50286,80
8,35,2018-03-22,79.88973,81
8,35,2018-03-23,80.994446,82
8,35,2018-03-24,71.50608,83
8,35,2018-03-25,76.749214,84
8,35,2018-03-26,66.31763,85
8,35,2018-03-27,75.27606,86
8,35,2018-03-28,81.026,87
8,35,2018-03-29,76.87002,88
8,35,2018-03-30,77.68825,89
8,35,2018-03-31,72.30852,90
9,35,2018-01-01,75.540245,1
9,35,2018-01-02,82.164986,2
9,35,2018-01-03,84.85121,3
9,35,2018-01-04,83.882904,4
9,35,2018-01-05,86.28925,5
9,35,2018-01-06,69.10605,6
9,35,2018-01-07,77.66604,7
9,35,2018-01-08,79.08775,8
9,35,2018-01-09,85.92987,9
9,35,2018-01-10,85.74838,10
9,35,2018-01-11,72.48277,11
9,35,2018-01-12,83.703224,12
9,35,2018-01-13,75.35106,13
9,35,2018-01-14,85.482315,14
9,35,2018-01-15,80.66403,15
9,35,2018-01-16,81.07745,16
9,35,2018-01-17,80.4877,17
9,35,2018-01-18,84.368416,18
9,35,2018-01-19,83.06025,19
9,35,2018-01-20,81.869484,20
9,35,2018-01-21,85.03653,21
9,35,2018-01-22,83.45785,22
9,35,2018-01-23,84.46698,23
9,35,2018-01-24,93.028076,24
9,35,2018-01-25,80.73575,25
9,35,2018-01-26,75.42508,26
9,35,2018-01-27,79.9861,27
9,35,2018-01-28,77.10672,28
9,35,2018-01-29,79.68072,29
9,35,2018-01-30,77.19124,30
9,35,2018-01-31,77.665245,31
9,35,2018-02-01,70.97004,32
9,35,2018-02-02,73.65544,33
9,35,2018-02-03,71.65729,34
9,35,2018-02-04,69.14718,35
9,35,2018-02-05,71.78254,36
9,35,2018-02-06,68.56277,37
9,35,2018-02-07,70.49477,38
9,35,2018-02-08,71.789024,39
9,35,2018-02-09,76.47953,40
9,35,2018-02-10,67.09166,41
9,35,2018-02-11,73.22714,42
9,35,2018-02-12,69.00493,43
9,35,2018-02-13,74.066444,44
9,35,2018-02-14,69.86712,45
9,35,2018-02-15,69.92033,46
9,35,2018-02-16,73.175095,47
9,35,2018-02-17,60.968666,48
9,35,2018-02-18,78.8152,49
9,35,2018-02-19,67.64276,50
9,35,2018-02-20,77.05378,51
9,35,2018-02-21,76.484146,52
9,35,2018-02-22,79.44059,53
9,35,2018-02-23,72.35121,54
9,35,2018-02-24,70.621155,55
9,35,2018-02-25,68.6568,56
9,35,2018-02-26,63.973114,57
9,35,2018-02-27,71.98418,58
9,35,2018-02-28,69.342186,59
9,35,2018-03-01,75.149086,60
9,35,2018-03-02,73.042786,61
9,35,2018-03-03,63.588875,62
9,35,2018-03-04,69.12982,63
9,35,2018-03-05,67.54634,64
9,35,2018-03-06,69.20798,65
9,35,2018-03-07,67.64509,66
9,35,2018-03-08,62.72824,67
9,35,2018-03-09,65.619095,68
9,35,2018-03-10,57.158268,69
9,35,2018-03-11,60.685085,70
9,35,2018-03-12,62.07664,71
9,35,2018-03-13,68.89939,72
9,35,2018-03-14,67.18992,73
9,35,2018-03-15,64.46863,74
9,35,2018-03-16,65.49272,75
9,35,2018-03-17,64.347084,76
9,35,2018-03-18,60.49962,77
9,35,2018-03-19,64.782646,78
9,35,2018-03-20,66.6649,79
9,35,2018-03-21,69.99876,80
9,35,2018-03-22,69.55859,81
9,35,2018-03-23,70.4675,82
9,35,2018-03-24,62.44659,83
9,35,2018-03-25,66.86644,84
9,35,2018-03-26,58.047203,85
9,35,2018-03-27,65.64359,86
9,35,2018-03-28,70.45714,87
9,35,2018-03-29,66.91559,88
9,35,2018-03-30,67.67757,89
9,35,2018-03-31,63.046036,90
10,35,2018-01-01,80.20176,1
10,35,2018-01-02,87.30366,2
10,35,2018-01-03,90.21291,3
10,35,2018-01-04,89.08248,4
10,35,2018-01-05,91.770744,5
10,35,2018-01-06,73.23649,6
10,35,2018-01-07,82.49618,7
10,35,2018-01-08,83.9733,8
10,35,2018-01-09,91.374176,9
10,35,2018-01-10,91.1433,10
10,35,2018-01-11,76.89635,11
10,35,2018-01-12,88.96096,12
10,35,2018-01-13,79.965485,13
10,35,2018-01-14,90.954124,14
10,35,2018-01-15,85.67123,15
10,35,2018-01-16,86.08562,16
10,35,2018-01-17,85.53012,17
10,35,2018-01-18,89.74197,18
10,35,2018-01-19,88.285446,19
10,35,2018-01-20,87.01562,20
10,35,2018-01-21,90.42327,21
10,35,2018-01-22,88.71447,22
10,35,2018-01-23,89.769615,23
10,35,2018-01-24,99.024376,24
10,35,2018-01-25,85.7761,25
10,35,2018-01-26,80.087265,26
10,35,2018-01-27,84.95989,27
10,35,2018-01-28,81.88853,28
10,35,2018-01-29,84.616394,29
10,35,2018-01-30,81.97042,30
10,35,2018-01-31,82.478905,31
10,35,2018-02-01,75.25948,32
10,35,2018-02-02,78.18645,33
10,35,2018-02-03,76.03668,34
10,35,2018-02-04,73.33389,35
10,35,2018-02-05,76.11526,36
10,35,2018-02-06,72.669975,37
10,35,2018-02-07,74.696335,38
10,35,2018-02-08,76.06934,39
10,35,2018-02-09,81.168304,40
10,35,2018-02-10,71.10125,41
10,35,2018-02-11,77.73869,42
10,35,2018-02-12,73.19947,43
10,35,2018-02-13,78.629234,44
10,35,2018-02-14,74.0943,45
10,35,2018-02-15,74.1361,46
10,35,2018-02-16,77.64214,47
10,35,2018-02-17,64.510185,48
10,35,2018-02-18,83.73207,49
10,35,2018-02-19,71.67153,50
10,35,2018-02-20,81.79333,51
10,35,2018-02-21,81.17304,52
10,35,2018-02-22,84.39297,53
10,35,2018-02-23,76.77643,54
10,35,2018-02-24,74.86328,55
10,35,2018-02-25,72.77488,56
10,35,2018-02-26,67.704094,57
10,35,2018-02-27,76.34753,58
10,35,2018-02-28,73.49769,59
10,35,2018-03-01,79.772064,60
10,35,2018-03-02,77.45334,61
10,35,2018-03-03,67.32408,62
10,35,2018-03-04,73.256096,63
10,35,2018-03-05,71.55201,64
10,35,2018-03-06,73.372894,65
10,35,2018-03-07,71.6627,66
10,35,2018-03-08,66.41991,67
10,35,2018-03-09,69.518265,68
10,35,2018-03-10,60.459717,69
10,35,2018-03-11,64.23183,70
10,35,2018-03-12,65.75507,71
10,35,2018-03-13,73.07309,72
10,35,2018-03-14,71.238144,73
10,35,2018-03-15,68.302734,74
10,35,2018-03-16,69.36497,75
10,35,2018-03-17,68.14146,76
10,35,2018-03-18,64.08772,77
10,35,2018-03-19,68.62734,78
10,35,2018-03-20,70.606125,79
10,35,2018-03-21,74.24406,80
10,35,2018-03-22,73.72838,81
10,35,2018-03-23,74.72836,82
10,35,2018-03-24,66.11618,83
10,35,2018-03-25,70.85523,84
10,35,2018-03-26,61.385044,85
10,35,2018-03-27,69.54541,86
10,35,2018-03-28,74.7337,87
10,35,2018-03-29,70.95861,88
10,35,2018-03-30,71.714615,89
10,35,2018-03-31,66.8151,90
